Value Set Name,Value Set OID,Code,Definition,Code System,Code System OID
ESRD Diagnosis,2.16.840.1.113883.3.464.1004.1747,714152005,Chronic kidney disease stage 5 on dialysis (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96
ESRD Diagnosis,2.16.840.1.113883.3.464.1004.1747,714153000,Chronic kidney disease stage 5 with transplant (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96
ESRD Diagnosis,2.16.840.1.113883.3.464.1004.1747,1332467008,Hypertension in chronic kidney disease stage 5 due to type 1 diabetes mellitus (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96
ESRD Diagnosis,2.16.840.1.113883.3.464.1004.1747,711000119100,Chronic kidney disease stage 5 due to type 2 diabetes mellitus (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96
ESRD Diagnosis,2.16.840.1.113883.3.464.1004.1747,90761000119106,Chronic kidney disease stage 5 due to type 1 diabetes mellitus (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96
ESRD Diagnosis,2.16.840.1.113883.3.464.1004.1747,90771000119100,End stage renal disease on dialysis due to type 1 diabetes mellitus (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96
ESRD Diagnosis,2.16.840.1.113883.3.464.1004.1747,90791000119104,End stage renal disease on dialysis due to type 2 diabetes mellitus (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96
ESRD Diagnosis,2.16.840.1.113883.3.464.1004.1747,96711000119105,Hypertensive heart AND chronic kidney disease stage 5 (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96
ESRD Diagnosis,2.16.840.1.113883.3.464.1004.1747,111411000119103,End stage renal disease due to hypertension (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96
ESRD Diagnosis,2.16.840.1.113883.3.464.1004.1747,120261000119101,Benign hypertensive heart disease and chronic renal disease stage 5 (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96
ESRD Diagnosis,2.16.840.1.113883.3.464.1004.1747,127991000119101,Hypertension concurrent and due to end stage renal disease on dialysis due to type 2 diabetes mellitus (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96
ESRD Diagnosis,2.16.840.1.113883.3.464.1004.1747,128001000119105,Hypertension concurrent and due to end stage renal disease on dialysis due to type 1 diabetes mellitus (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96
ESRD Diagnosis,2.16.840.1.113883.3.464.1004.1747,129161000119100,Chronic kidney disease stage 5 due to hypertension (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96
ESRD Diagnosis,2.16.840.1.113883.3.464.1004.1747,140101000119109,Hypertension in chronic kidney disease stage 5 due to type 2 diabetes mellitus (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96
ESRD Diagnosis,2.16.840.1.113883.3.464.1004.1747,153851000119106,Malignant hypertensive chronic kidney disease stage 5 (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96
ESRD Diagnosis,2.16.840.1.113883.3.464.1004.1747,153891000119101,End stage renal disease on dialysis due to hypertension (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96
ESRD Diagnosis,2.16.840.1.113883.3.464.1004.1747,285011000119108,Chronic kidney disease stage 5 due to benign hypertension (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96
ESRD Diagnosis,2.16.840.1.113883.3.464.1004.1747,285841000119104,Malignant hypertensive end stage renal disease (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96
ESRD Diagnosis,2.16.840.1.113883.3.464.1004.1747,286371000119107,Malignant hypertensive end stage renal disease on dialysis (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96
ESRD Diagnosis,2.16.840.1.113883.3.464.1004.1747,368461000119103,Chronic kidney disease stage 5 due to drug induced diabetes mellitus (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96
ESRD Diagnosis,2.16.840.1.113883.3.464.1004.1747,368471000119109,End stage renal disease on dialysis due to drug induced diabetes mellitus (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96
ESRD Diagnosis,2.16.840.1.113883.3.464.1004.1747,434431000124103,Hypertensive end stage renal disease (disorder),SNOMED CT US Edition,2.16.840.1.113883.6.96
Frailty Device,2.16.840.1.113883.3.464.1004.1530,E0100,"Cane, includes canes of all materials, adjustable or fixed, with tip (E0100)",HCPCS,2.16.840.1.113883.6.285
Frailty Device,2.16.840.1.113883.3.464.1004.1530,E0105,"Cane, quad or three prong, includes canes of all materials, adjustable or fixed, with tips (E0105)",HCPCS,2.16.840.1.113883.6.285
Frailty Device,2.16.840.1.113883.3.464.1004.1530,E0130,"Walker, rigid (pickup), adjustable or fixed height (E0130)",HCPCS,2.16.840.1.113883.6.285
Frailty Device,2.16.840.1.113883.3.464.1004.1530,E0135,"Walker, folding (pickup), adjustable or fixed height (E0135)",HCPCS,2.16.840.1.113883.6.285
Frailty Device,2.16.840.1.113883.3.464.1004.1530,E0140,"Walker, with trunk support, adjustable or fixed height, any type (E0140)",HCPCS,2.16.840.1.113883.6.285
Frailty Device,2.16.840.1.113883.3.464.1004.1530,E0141,"Walker, rigid, wheeled, adjustable or fixed height (E0141)",HCPCS,2.16.840.1.113883.6.285
Frailty Device,2.16.840.1.113883.3.464.1004.1530,E0143,"Walker, folding, wheeled, adjustable or fixed height (E0143)",HCPCS,2.16.840.1.113883.6.285
Frailty Device,2.16.840.1.113883.3.464.1004.1530,E0144,"Walker, enclosed, four sided framed, rigid or folding, wheeled with posterior seat (E0144)",HCPCS,2.16.840.1.113883.6.285
Frailty Device,2.16.840.1.113883.3.464.1004.1530,E0147,"Walker, heavy duty, multiple braking system, variable wheel resistance (E0147)",HCPCS,2.16.840.1.113883.6.285
Frailty Device,2.16.840.1.113883.3.464.1004.1530,E0148,"Walker, heavy duty, without wheels, rigid or folding, any type, each (E0148)",HCPCS,2.16.840.1.113883.6.285
Frailty Device,2.16.840.1.113883.3.464.1004.1530,E0149,"Walker, heavy duty, wheeled, rigid or folding, any type (E0149)",HCPCS,2.16.840.1.113883.6.285
Frailty Device,2.16.840.1.113883.3.464.1004.1530,E0163,"Commode chair, mobile or stationary, with fixed arms (E0163)",HCPCS,2.16.840.1.113883.6.285
Frailty Device,2.16.840.1.113883.3.464.1004.1530,E0165,"Commode chair, mobile or stationary, with detachable arms (E0165)",HCPCS,2.16.840.1.113883.6.285
Frailty Device,2.16.840.1.113883.3.464.1004.1530,E0167,"Pail or pan for use with commode chair, replacement only (E0167)",HCPCS,2.16.840.1.113883.6.285
Frailty Device,2.16.840.1.113883.3.464.1004.1530,E0168,"Commode chair, extra wide and/or heavy duty, stationary or mobile, with or without arms, any type, each (E0168)",HCPCS,2.16.840.1.113883.6.285
Frailty Device,2.16.840.1.113883.3.464.1004.1530,E0170,"Commode chair with integrated seat lift mechanism, electric, any type (E0170)",HCPCS,2.16.840.1.113883.6.285
Frailty Device,2.16.840.1.113883.3.464.1004.1530,E0171,"Commode chair with integrated seat lift mechanism, non-electric, any type (E0171)",HCPCS,2.16.840.1.113883.6.285
Frailty Device,2.16.840.1.113883.3.464.1004.1530,E0250,"Hospital bed, fixed height, with any type side rails, with mattress (E0250)",HCPCS,2.16.840.1.113883.6.285
Frailty Device,2.16.840.1.113883.3.464.1004.1530,E0251,"Hospital bed, fixed height, with any type side rails, without mattress (E0251)",HCPCS,2.16.840.1.113883.6.285
Frailty Device,2.16.840.1.113883.3.464.1004.1530,E0255,"Hospital bed, variable height, hi-lo, with any type side rails, with mattress (E0255)",HCPCS,2.16.840.1.113883.6.285
Frailty Device,2.16.840.1.113883.3.464.1004.1530,E0256,"Hospital bed, variable height, hi-lo, with any type side rails, without mattress (E0256)",HCPCS,2.16.840.1.113883.6.285
Frailty Device,2.16.840.1.113883.3.464.1004.1530,E0260,"Hospital bed, semi-electric (head and foot adjustment), with any type side rails, with mattress (E0260)",HCPCS,2.16.840.1.113883.6.285
Frailty Device,2.16.840.1.113883.3.464.1004.1530,E0261,"Hospital bed, semi-electric (head and foot adjustment), with any type side rails, without mattress (E0261)",HCPCS,2.16.840.1.113883.6.285
Frailty Device,2.16.840.1.113883.3.464.1004.1530,E0265,"Hospital bed, total electric (head, foot and height adjustments), with any type side rails, with mattress (E0265)",HCPCS,2.16.840.1.113883.6.285
Frailty Device,2.16.840.1.113883.3.464.1004.1530,E0266,"Hospital bed, total electric (head, foot and height adjustments), with any type side rails, without mattress (E0266)",HCPCS,2.16.840.1.113883.6.285
Frailty Device,2.16.840.1.113883.3.464.1004.1530,E0270,"Hospital bed, institutional type includes: oscillating, circulating and stryker frame, with mattress (E0270)",HCPCS,2.16.840.1.113883.6.285
Frailty Device,2.16.840.1.113883.3.464.1004.1530,E0290,"Hospital bed, fixed height, without side rails, with mattress (E0290)",HCPCS,2.16.840.1.113883.6.285
Frailty Device,2.16.840.1.113883.3.464.1004.1530,E0291,"Hospital bed, fixed height, without side rails, without mattress (E0291)",HCPCS,2.16.840.1.113883.6.285
Frailty Device,2.16.840.1.113883.3.464.1004.1530,E0292,"Hospital bed, variable height, hi-lo, without side rails, with mattress (E0292)",HCPCS,2.16.840.1.113883.6.285
Frailty Device,2.16.840.1.113883.3.464.1004.1530,E0293,"Hospital bed, variable height, hi-lo, without side rails, without mattress (E0293)",HCPCS,2.16.840.1.113883.6.285
Frailty Device,2.16.840.1.113883.3.464.1004.1530,E0294,"Hospital bed, semi-electric (head and foot adjustment), without side rails, with mattress (E0294)",HCPCS,2.16.840.1.113883.6.285
Frailty Device,2.16.840.1.113883.3.464.1004.1530,E0295,"Hospital bed, semi-electric (head and foot adjustment), without side rails, without mattress (E0295)",HCPCS,2.16.840.1.113883.6.285
Frailty Device,2.16.840.1.113883.3.464.1004.1530,E0296,"Hospital bed, total electric (head, foot and height adjustments), without side rails, with mattress (E0296)",HCPCS,2.16.840.1.113883.6.285
Frailty Device,2.16.840.1.113883.3.464.1004.1530,E0297,"Hospital bed, total electric (head, foot and height adjustments), without side rails, without mattress (E0297)",HCPCS,2.16.840.1.113883.6.285
Frailty Device,2.16.840.1.113883.3.464.1004.1530,E0301,"Hospital bed, heavy duty, extra wide, with weight capacity greater than 350 pounds, but less than or equal to 600 pounds, with any type side rails, without mattress (E0301)",HCPCS,2.16.840.1.113883.6.285
Frailty Device,2.16.840.1.113883.3.464.1004.1530,E0302,"Hospital bed, extra heavy duty, extra wide, with weight capacity greater than 600 pounds, with any type side rails, without mattress (E0302)",HCPCS,2.16.840.1.113883.6.285
Frailty Device,2.16.840.1.113883.3.464.1004.1530,E0303,"Hospital bed, heavy duty, extra wide, with weight capacity greater than 350 pounds, but less than or equal to 600 pounds, with any type side rails, with mattress (E0303)",HCPCS,2.16.840.1.113883.6.285
Frailty Device,2.16.840.1.113883.3.464.1004.1530,E0304,"Hospital bed, extra heavy duty, extra wide, with weight capacity greater than 600 pounds, with any type side rails, with mattress (E0304)",HCPCS,2.16.840.1.113883.6.285
Frailty Device,2.16.840.1.113883.3.464.1004.1530,E0424,"Stationary compressed gaseous oxygen system, rental; includes container, contents, regulator, flowmeter, humidifier, nebulizer, cannula or mask, and tubing (E0424)",HCPCS,2.16.840.1.113883.6.285
Frailty Device,2.16.840.1.113883.3.464.1004.1530,E0425,"Stationary compressed gas system, purchase; includes regulator, flowmeter, humidifier, nebulizer, cannula or mask, and tubing (E0425)",HCPCS,2.16.840.1.113883.6.285
Frailty Device,2.16.840.1.113883.3.464.1004.1530,E0430,"Portable gaseous oxygen system, purchase; includes regulator, flowmeter, humidifier, cannula or mask, and tubing (E0430)",HCPCS,2.16.840.1.113883.6.285
Frailty Device,2.16.840.1.113883.3.464.1004.1530,E0431,"Portable gaseous oxygen system, rental; includes portable container, regulator, flowmeter, humidifier, cannula or mask, and tubing (E0431)",HCPCS,2.16.840.1.113883.6.285
Frailty Device,2.16.840.1.113883.3.464.1004.1530,E0433,"Portable liquid oxygen system, rental; home liquefier used to fill portable liquid oxygen containers, includes portable containers, regulator, flowmeter, humidifier, cannula or mask and tubing, with or without supply reservoir and contents gauge (E0433)",HCPCS,2.16.840.1.113883.6.285
Frailty Device,2.16.840.1.113883.3.464.1004.1530,E0434,"Portable liquid oxygen system, rental; includes portable container, supply reservoir, humidifier, flowmeter, refill adaptor, contents gauge, cannula or mask, and tubing (E0434)",HCPCS,2.16.840.1.113883.6.285
Frailty Device,2.16.840.1.113883.3.464.1004.1530,E0435,"Portable liquid oxygen system, purchase; includes portable container, supply reservoir, flowmeter, humidifier, contents gauge, cannula or mask, tubing and refill adaptor (E0435)",HCPCS,2.16.840.1.113883.6.285
Frailty Device,2.16.840.1.113883.3.464.1004.1530,E0439,"Stationary liquid oxygen system, rental; includes container, contents, regulator, flowmeter, humidifier, nebulizer, cannula or mask, & tubing (E0439)",HCPCS,2.16.840.1.113883.6.285
Frailty Device,2.16.840.1.113883.3.464.1004.1530,E0440,"Stationary liquid oxygen system, purchase; includes use of reservoir, contents indicator, regulator, flowmeter, humidifier, nebulizer, cannula or mask, and tubing (E0440)",HCPCS,2.16.840.1.113883.6.285
Frailty Device,2.16.840.1.113883.3.464.1004.1530,E0441,"Stationary oxygen contents, gaseous, 1 month's supply = 1 unit (E0441)",HCPCS,2.16.840.1.113883.6.285
Frailty Device,2.16.840.1.113883.3.464.1004.1530,E0442,"Stationary oxygen contents, liquid, 1 month's supply = 1 unit (E0442)",HCPCS,2.16.840.1.113883.6.285
Frailty Device,2.16.840.1.113883.3.464.1004.1530,E0443,"Portable oxygen contents, gaseous, 1 month's supply = 1 unit (E0443)",HCPCS,2.16.840.1.113883.6.285
Frailty Device,2.16.840.1.113883.3.464.1004.1530,E0444,"Portable oxygen contents, liquid, 1 month's supply = 1 unit (E0444)",HCPCS,2.16.840.1.113883.6.285
Frailty Device,2.16.840.1.113883.3.464.1004.1530,E0462,Rocking bed with or without side rails (E0462),HCPCS,2.16.840.1.113883.6.285
Frailty Device,2.16.840.1.113883.3.464.1004.1530,E0465,"Home ventilator, any type, used with invasive interface, (e.g., tracheostomy tube) (E0465)",HCPCS,2.16.840.1.113883.6.285
Frailty Device,2.16.840.1.113883.3.464.1004.1530,E0466,"Home ventilator, any type, used with non-invasive interface, (e.g., mask, chest shell) (E0466)",HCPCS,2.16.840.1.113883.6.285
Frailty Device,2.16.840.1.113883.3.464.1004.1530,E0470,"Respiratory assist device, bi-level pressure capability, without backup rate feature, used with noninvasive interface, e.g., nasal or facial mask (intermittent assist device with continuous positive airway pressure device) (E0470)",HCPCS,2.16.840.1.113883.6.285
Frailty Device,2.16.840.1.113883.3.464.1004.1530,E0471,"Respiratory assist device, bi-level pressure capability, with back-up rate feature, used with noninvasive interface, e.g., nasal or facial mask (intermittent assist device with continuous positive airway pressure device) (E0471)",HCPCS,2.16.840.1.113883.6.285
Frailty Device,2.16.840.1.113883.3.464.1004.1530,E0472,"Respiratory assist device, bi-level pressure capability, with backup rate feature, used with invasive interface, e.g., tracheostomy tube (intermittent assist device with continuous positive airway pressure device) (E0472)",HCPCS,2.16.840.1.113883.6.285
Frailty Device,2.16.840.1.113883.3.464.1004.1530,E1130,"Standard wheelchair, fixed full length arms, fixed or swing away detachable footrests (E1130)",HCPCS,2.16.840.1.113883.6.285
Frailty Device,2.16.840.1.113883.3.464.1004.1530,E1140,"Wheelchair, detachable arms, desk or full length, swing away detachable footrests (E1140)",HCPCS,2.16.840.1.113883.6.285
Frailty Device,2.16.840.1.113883.3.464.1004.1530,E1150,"Wheelchair, detachable arms, desk or full length swing away detachable elevating legrests (E1150)",HCPCS,2.16.840.1.113883.6.285
Frailty Device,2.16.840.1.113883.3.464.1004.1530,E1160,"Wheelchair, fixed full length arms, swing away detachable elevating legrests (E1160)",HCPCS,2.16.840.1.113883.6.285
Frailty Device,2.16.840.1.113883.3.464.1004.1530,E1161,"Manual adult size wheelchair, includes tilt in space (E1161)",HCPCS,2.16.840.1.113883.6.285
Frailty Device,2.16.840.1.113883.3.464.1004.1530,E1170,"Amputee wheelchair, fixed full length arms, swing away detachable elevating legrests (E1170)",HCPCS,2.16.840.1.113883.6.285
Frailty Device,2.16.840.1.113883.3.464.1004.1530,E1171,"Amputee wheelchair, fixed full length arms, without footrests or legrest (E1171)",HCPCS,2.16.840.1.113883.6.285
Frailty Device,2.16.840.1.113883.3.464.1004.1530,E1172,"Amputee wheelchair, detachable arms (desk or full length) without footrests or legrest (E1172)",HCPCS,2.16.840.1.113883.6.285
Frailty Device,2.16.840.1.113883.3.464.1004.1530,E1180,"Amputee wheelchair, detachable arms (desk or full length) swing away detachable footrests (E1180)",HCPCS,2.16.840.1.113883.6.285
Frailty Device,2.16.840.1.113883.3.464.1004.1530,E1190,"Amputee wheelchair, detachable arms (desk or full length) swing away detachable elevating legrests (E1190)",HCPCS,2.16.840.1.113883.6.285
Frailty Device,2.16.840.1.113883.3.464.1004.1530,E1195,"Heavy duty wheelchair, fixed full length arms, swing away detachable elevating legrests (E1195)",HCPCS,2.16.840.1.113883.6.285
Frailty Device,2.16.840.1.113883.3.464.1004.1530,E1200,"Amputee wheelchair, fixed full length arms, swing away detachable footrest (E1200)",HCPCS,2.16.840.1.113883.6.285
Frailty Device,2.16.840.1.113883.3.464.1004.1530,E1220,"Wheelchair; specially sized or constructed, (indicate brand name, model number, if any) and justification (E1220)",HCPCS,2.16.840.1.113883.6.285
Frailty Device,2.16.840.1.113883.3.464.1004.1530,E1240,"Lightweight wheelchair, detachable arms, (desk or full length) swing away detachable, elevating legrest (E1240)",HCPCS,2.16.840.1.113883.6.285
Frailty Device,2.16.840.1.113883.3.464.1004.1530,E1250,"Lightweight wheelchair, fixed full length arms, swing away detachable footrest (E1250)",HCPCS,2.16.840.1.113883.6.285
Frailty Device,2.16.840.1.113883.3.464.1004.1530,E1260,"Lightweight wheelchair, detachable arms (desk or full length) swing away detachable footrest (E1260)",HCPCS,2.16.840.1.113883.6.285
Frailty Device,2.16.840.1.113883.3.464.1004.1530,E1270,"Lightweight wheelchair, fixed full length arms, swing away detachable elevating legrests (E1270)",HCPCS,2.16.840.1.113883.6.285
Frailty Device,2.16.840.1.113883.3.464.1004.1530,E1280,"Heavy duty wheelchair, detachable arms (desk or full length) elevating legrests (E1280)",HCPCS,2.16.840.1.113883.6.285
Frailty Device,2.16.840.1.113883.3.464.1004.1530,E1285,"Heavy duty wheelchair, fixed full length arms, swing away detachable footrest (E1285)",HCPCS,2.16.840.1.113883.6.285
